,T1,T2,T3
Mei4,0.26504681,48.88629306,10.69579305
Meig1,0,29.02825567,1.240331802
Meikin,1.937289463,0.187026605,37.28896111
Meiob,5.45167586,0.63998152,0
Meioc,1.848273188,30.013022,3.606249155
Meis1,1158.688543,1626.383385,848.4246892
Meis2,169.2969867,288.5587417,335.5680993
Meis3,24.16178222,30.71373166,15.55325757
Melk,768.7769452,1032.77655,584.2616678
Meltf,57.43581754,44.53858244,50.8214827
Memo1,4616.362615,2984.695758,1959.208402
Men1,229.6995926,212.467931,158.3162094
Meox1,293.5803438,331.7219422,144.84444
Meox2,735.7535564,305.0409405,372.0345351
Mep1b,14.79914446,0,0
Mepce,16.29508629,56.5970056,6.057985008
Mepe,0,1.775166466,0
Mertk,117.804097,139.8316239,94.1671444
Mesdc1,758.2194411,591.3715682,461.5308913
Mesdc2,3917.03807,4256.378778,3623.957133
Mesp2,0,0,12.3225331
Mest,5713.831849,5370.398783,3260.011238
Met,78.85527143,64.2114499,17.96915504
Metap1,1118.706694,1112.053594,930.6454826
Metap1d,261.7564516,147.5763355,138.7692444
Metap2,2800.069228,2184.086863,1712.808928
Metazoa_SRP,601.337346,4512.372209,1100.118666
Metrn,0,2.121473692,2.303820066
Metrnl,399.6152192,441.5331957,82.05286577
Mettl1,119.7443723,186.5923674,318.8982119
Mettl10,1270.068077,1363.311908,725.9371191
Mettl11b,7.161836365,4.312448783,95.65425634
Mettl13,42.38666447,151.4130263,158.5054365
Mettl14,125.1281752,78.64378693,20.57671321
Mettl15,67.00594477,39.51534854,25.85020225
Mettl16,1061.645874,1108.071382,865.2366314
Mettl17,180.6917466,206.5960484,43.28704391
Mettl18,353.3602227,184.5380433,141.1973435
Mettl21a,250.8620103,116.0894122,62.43671378
Mettl21b,0,3.97773238,15.09277831
Mettl21c,0,80.96986195,0.334064205
Mettl22,1436.755964,1261.892925,331.2854546
Mettl23,358.1194318,141.1169276,265.7124069
Mettl24,0,3.300016091,0
Mettl25,485.568942,127.5890099,304.7064471
Mettl26,87.75802758,127.0115751,51.08726481
Mettl2b,297.2240974,145.7017713,68.5800427
Mettl3,520.762921,330.4377482,251.16826
Mettl4,1.910680694,4.089601311,0.747014152
Mettl5,2093.870585,1251.739327,508.3200938
Mettl6,1685.886507,1180.78295,698.0296745
Mettl7a,384.8383118,307.9113285,376.0185139
Mettl8,12.78661193,15.15405855,153.372521
Mettl9,4818.78495,4409.376204,3951.326745
Mex3a,0,0,2.23177364
Mex3b,200.6337737,125.3632491,132.755533
Mex3c,959.8231594,657.2497006,535.1901722
Mex3d,25.85877097,13.51000537,15.00458441
Mfap1a,775.1064611,1022.065503,651.5785472
Mfap2,44219.12627,54589.06744,49990.83778
Mfap3,521.261988,618.9183579,410.1579371
Mfap3l,368.5248179,159.9385378,0.630754792
Mfap5,6183.930076,1734.571538,2671.827793
Mff,944.8329995,881.5894574,270.6712763
Mfge8,1497.359666,2633.163786,2602.907327
Mfhas1,2.367672599,16.27868489,99.61032619
Mfn1,453.3058304,541.0905614,534.5248929
Mfn2,85.43610966,49.0579255,21.54615514
Mfng,28.70887326,19.02271551,29.90933972
Mfrp,0,0,10.01417494
Mfsd1,820.5381109,236.2557587,458.9711485
Mfsd10,929.7549221,477.8736567,566.4185983
Mfsd11,673.6160024,506.1362367,320.1057807
Mfsd12,4.404799299,0,0
Mfsd13a,92.28809518,18.55122747,0.20482662
Mfsd14a,622.1829423,848.8636091,347.9303323
Mfsd14b,423.6928563,325.4961141,107.1786788
Mfsd2a,0,3.321800155,0.159917377
Mfsd3,113.5378205,132.7561718,61.64691784
Mfsd4,8.044627755,1.288071102,0.539104348
Mfsd4b,18.71514876,50.12879836,20.75238872
Mfsd5,663.1582193,519.9554619,461.2708501
Mfsd6,0,7.237011177,0
Mfsd7,0.590085277,0,0
Mfsd8,75.40578604,162.894234,77.57799599
Mfsd9,6.593457226,0.513257557,0
Mga,215.7407309,251.1854971,232.48728
Mgarp,0,56.67939588,20.6579514
Mgat1,629.3824414,513.4753751,482.7843345
Mgat2,771.5940171,680.6482517,591.6792128
Mgat3,0.426416878,17.94581189,5.461689091
Mgat4a,71.73830583,31.26484259,14.90336925
Mgat4b,20.76991335,6.402165799,8.739733034
Mgat4c,1.628741399,11.64638884,84.84164163
Mgat4d,0,0,20.04400802
Mgat5,7.791304282,28.94250663,2.344166622
Mgat5b,35.9719936,0.104287141,1.622554006
Mgea5,620.5694893,883.1458132,626.0565326
Mgll,71.62337499,0.481385176,0
Mgme1,161.0746286,104.1864543,0.16933865
Mgmt,1027.672825,889.515667,426.1312019
Mgp,14766.55849,36021.66174,25537.86133
Mgrn1,1003.46525,440.7957375,473.4367285
Mgst1,83.72467701,1.999277569,218.3996885
Mgst2,606.1422221,606.6660346,863.1814558
Mgst3,1545.510404,1373.152784,1337.547941
Mia,4378.882076,10557.0529,7594.442551
Mia2,363.9362364,257.9448788,318.5116979
Mia3,937.4419503,438.1877295,523.293566
Mib1,86.79393293,53.19413852,3.839358855
Mib2,16.45553803,21.2411326,139.6928922
Mical1,120.7480053,49.84592901,128.2629161
Mical2,13.68561713,21.49646125,0.692293064
Mical3,17.07212463,5.564866147,19.46708497
Micall1,243.7656835,94.88154542,83.84539326
Micall2,61.26346324,48.05961629,76.62082614
Micb,0,32.11063557,4.980419752
Micu1,1332.833908,1007.991745,788.1920373
Micu2,462.237142,306.7083391,213.8844833
Micu3,119.171956,70.85128047,93.44050967
Mid1,183.0341694,326.7242032,242.5173475
Mid1ip1,139.8454267,140.4460491,46.75863542
Mid2,65.77454107,16.9998872,11.14219286
Midn,70.79413984,27.93629256,8.794810677
Mief1,335.109321,231.923954,587.6206897
Mief2,77.58796742,75.94403609,10.89416437
Mien1,1503.782248,363.0526313,156.7405781
Mier1,735.0951352,590.7645651,464.1004406
Mier2,77.7229264,32.21638168,65.40400244
Mier3,157.6495842,186.3075324,82.02099909
Mif4gd,374.2574996,195.6361852,147.2455769
Miga1,37.28675547,33.81277724,24.54020025
Miga2,41.01614414,64.36936239,17.59478199
Miip,100.6963155,70.92086937,83.61121471
Mill1,19.74024195,0,0
Milr1,207.6358106,242.4273957,39.88256606
Mink1,39.66151319,18.21658447,74.81595731
Minos1,7660.388846,6253.995699,3754.610896
Minpp1,488.6472263,382.030644,587.8577334
Mios,62.08737647,82.5599688,72.27321159
Miox,0.069502283,81.95957208,32.66765218
Mip,10.75127487,12.71848344,3.72034049
Mipep,41.37036882,46.61866857,8.482053762
Mipol1,515.3133504,498.632423,425.5128266
Mir133b,1090.473442,0,0
Mir15b,0,0,222.9403839
Mir1896,0,6.47E-05,0.002117204
Mir18a,0,0,62979.45848
Mir199a2,240.9068454,262.3717789,90.99510658
Mir20a,0,0,903.228631
Mir21,73.52550032,0,0
Mir22,721.9342827,0,885.4968717
Mir24-2,124.6683771,31.68217861,0
Mir25,0,687.2503392,0
Mir301a,525.248621,0,0
Mir3064,112360.1142,110778.8214,66384.30636
Mir3074,0,0,54397.52907
Mir3084d,7519.472436,0,0
Mir3120,1373.73435,1252.830451,1323.120899
Mir349,0,0,953.1386535
Mir3546,0,119.9145773,0
Mir3561,0,482.6625096,0
Mir3565,81.15141623,0,0
Mir3571,268.7446712,128.4251683,0
Mir3592,0,362.1728019,0
Mir377,264.171679,177.7980927,0
Mir450a1,0,236.9199122,0
Mir466d,0,4985.967871,0
Mir497,995.043978,0,0
Mir568,0,0,317.5537502
Mir6321,788.2717882,0,0
Mir6331,0,0,195.0089787
Mir675,6619.782091,4049.530804,6282.245954
Mir678,0,419.0424924,0
Mir92a1,0,1040.357531,0
Mir93,272.8139686,0,0
Mirlet7d,560.9231503,0,146.3087905
Mis12,1200.165321,1322.988126,711.6664522
Mis18a,764.76704,689.7180339,611.1044627
Mis18bp1,282.636446,177.6577943,140.3652891
Misp,0.360320961,0,0
Mitd1,691.6773686,455.5501455,213.114243
Mitf,175.9348157,235.531772,111.2781997
Mixl1,0.39219625,0,0.094702071
Mk1,11.59980996,89.74493054,1.026860546
Mki67,893.4261877,664.0559407,469.6321613
Mkks,559.5680832,444.5223846,469.4755267
Mkl1,94.44058712,58.14454544,47.48309597
Mkln1,1820.183769,1656.719231,858.3756558
Mknk1,320.6969816,583.8553899,249.7678546
Mknk2,845.0103425,554.3219072,430.1428256
Mkrn1,180.892148,118.8514157,48.61414748
Mkrn2,1087.649573,977.3936169,724.5165864
Mkrn2os,0.030927584,0.132225551,0
Mkrn3,83.26557313,19.69824128,191.1322757
Mks1,94.0121548,286.2064974,58.39009102
Mkx,37.52214851,78.5724355,46.7596518
Mlana,24.60326669,4.581505277,0
Mlc1,4.018254863,0,0
Mlf1,1864.102966,2562.289844,2195.203538
Mlf2,1518.637052,1442.566443,1303.650932
Mlh1,208.8431116,216.3353049,233.7813238
Mlh3,9.821590549,33.61101296,73.34174696
Mlip,0,54.82242388,0.071662411
Mlkl,6.265475754,11.33028187,7.471076758
Mllt1,490.3438935,536.1446388,377.2905021
Mllt10,98.31436189,173.8004897,136.4062664
Mllt11,579.7316887,836.360434,647.0055615
Mllt3,39.70600496,63.4375732,36.13557649
Mllt6,38.0232662,63.50126073,9.205289323
Mlnr,0.115557891,0,0
Mlph,1.799387056,16.71088672,18.01742698
Mlst8,140.7244982,31.09125934,94.84764735
Mlx,532.1993446,476.8639151,321.7897459
Mlxip,26.71421784,37.23199563,1.22521629
Mlycd,102.4974914,70.6466103,28.07672919
Mmaa,8.412570648,78.29323802,0.305761862
Mmab,176.8002307,309.3472884,227.5331454
Mmachc,2.784959108,279.4411837,55.39337462
Mmadhc,1240.534164,1310.867215,724.484582
Mmd,295.1701899,453.8674406,80.35394322
Mmd2,0,7.885525011,0
Mme,204.3739154,253.2827342,315.7153118
Mmgt1,191.3791995,123.3363284,228.9836435
Mmp10,226.2687755,75.07785912,0
Mmp12,4.624055758,15.54754689,0
Mmp13,0,581.5934275,248.0251901
Mmp14,914.9312372,692.3751812,736.8747899
Mmp15,112.7591461,138.2738717,27.74398138
Mmp16,824.5562953,877.3410893,851.0998922
Mmp17,19.99827919,0.989230723,11.97731239
Mmp19,90.8186593,46.65399054,7.939061725
Mmp2,2351.707573,2960.854004,2143.529495
Mmp21,0,0,0.566867349
Mmp23,229.0016243,264.5977148,124.8406957
Mmp24,5.758692822,6.439495808,21.62752284
Mmp3,1091.83026,332.1673331,110.6888525
Mmp9,101.950013,245.4216669,12.15612559
Mmrn1,2.767759395,1.78203246,0
Mmrn2,32.41922473,5.319247179,2.550732169
Mms19,319.5774982,179.3907463,170.4873914
Mms22l,188.1900933,210.0008767,58.94976742
Mn1,0,0.648269982,9.326315876
Mnat1,2033.240456,2293.865051,1086.114588
Mnd1,516.9042138,486.0209505,1603.671605
Mnda,29.54675862,15.00933188,310.5499322
Mns1,565.8277838,521.1167899,645.3969615
Mnt,177.7198839,133.5275229,146.7099823
Moap1,813.4541933,757.0128263,514.4470473
Mob1a,8143.483779,5944.451878,4890.292868
Mob1b,214.1575709,111.9846058,222.561219
Mob2,870.4057697,1363.270815,744.2258696
Mob3a,431.6571155,309.8204963,537.5018414
Mob3b,9.535820982,88.34061653,0
Mob3c,105.5608995,14.94675163,17.05643501
Mob4,2396.090276,1977.045123,1120.813961
Mobp,0,4.627628039,217.1160003
Mocos,9.915825078,1.332721631,0
Mocs1,13.36558664,2.273191601,0.191229544
Mocs2,846.9745622,405.2508937,437.9161967
Mocs3,19.52513601,5.160392053,6.623196626
Mog,113.2829701,30.05746766,428.1060783
Mogat1,25.48676277,3.200179654,0
Mogat2,599.6588296,137.8584824,318.9086414
Mogat3,0,12.48563516,0
Mok,86.77452722,133.695865,110.7014316
Mon1a,59.8919843,236.0609255,85.14981086
Mon1b,46.46570424,86.28565291,21.84488178
Mon2,74.65138055,59.62006367,110.1322786
Morc1,0,0,2.434981004
Morc2,202.7605471,289.3823744,263.007211
Morc3,893.2941612,781.3001194,536.5527346
Morc4,140.0897915,173.5462173,113.2902615
Morf4l1,3326.228524,4338.98665,2254.485214
Morf4l2,22766.30453,25938.9358,20528.21286
Morn1,6.587279096,4.150735038,17.33911091
Morn2,174.910266,29.38180835,59.24207032
Morn3,0.98169729,4.60673395,0.676715259
Morn4,107.7458615,146.126106,126.6027156
Mos,86.61087351,29.92692004,12.66133008
Mospd1,1088.042541,1003.811057,753.743424
Mospd2,316.8830793,315.129758,399.9815021
Mospd3,893.3245239,484.2836764,210.2819136
Mospd4,0,0,16.81090569
Mov10,75.99742214,91.53542482,91.03122774
Mov10l1,0,0,4.868060377
Moxd1,1522.992569,2355.711583,799.7582379
Mpa2l,0,1.353526142,0
Mpc1,3652.585694,4012.001561,2413.056554
Mpc1l,48.78720204,0,33.77053947
Mpc2,4161.828282,3506.419705,1786.923541
Mpdu1,1099.471766,612.7860129,262.2819243
Mpdz,143.2798659,107.5586566,147.0048483
Mpg,71.43565385,225.5308721,71.09906189
Mphosph10,931.737751,1047.478219,260.92547
Mphosph6,3131.739831,3192.558443,2740.487846
Mphosph8,1330.895037,1046.434482,815.8337036
Mphosph9,101.9490606,105.443587,72.04567358
Mpi,1237.640974,1430.054404,745.8142417
Mpl,0,1.939104319,0
Mplkip,173.2411145,60.10995793,90.30419916
Mpnd,212.2200161,173.9528487,159.1869378
Mpo,30.77681338,0,0
Mpp2,3.529837597,29.36801374,0
Mpp3,2.306109969,3.17224622,0.338853939
Mpp4,14.15564271,6.435874531,0.320234343
Mpp5,597.0554416,459.4221757,203.0073225
Mpp6,833.4032997,468.9920558,216.5394929
Mpp7,2.422166056,0,0.282667694
Mppe1,5.132656033,13.5373524,39.8051426
Mpped1,6.855100189,9.587396695,1.303479904
Mpped2,430.8946994,278.9481505,599.4078787
Mprip,793.609185,999.1239358,644.1577137
Mpst,639.7779978,552.2952378,200.8700677
Mpv17,2592.701925,2446.622071,1051.409495
Mpv17l,1.359558767,74.28628742,55.80917619
Mpv17l2,99.81093244,38.09559558,29.99255085
Mpz,8.053117647,546.5834843,119.3481346
Mpzl1,1157.74855,1434.83308,1141.738977
Mpzl2,165.1876901,29.91024442,5.713443797
Mpzl3,5.907480826,20.22664334,19.34365105
Mr1,0,3.211501329,0
Mrap,44.98237722,64.14006944,0
Mras,219.1407883,155.8071662,204.8016389
Mrc1,11540.89839,2664.097702,1123.035007
Mrc2,23.28094878,39.71247756,26.91777575
Mre11a,126.9136648,232.248556,319.7303183
Mreg,12.33932581,37.5148824,129.8421097
Mrfap1,9729.964124,7869.019695,5283.350162
Mrgbp,38.20262503,39.09518252,5.275430019
Mrgprf,44.29446344,488.811468,188.0688833
Mrgprg,0,5.664200781,0
Mri1,27.53098424,66.69673753,43.7019004
Mrm1,23.93255681,86.90924081,62.75816738
Mrm2,58.83799701,13.59236247,0
Mrm3,306.4891022,150.2092511,317.6710989
Mrnip,289.4712058,179.577636,40.59695903
Mroh1,56.80064325,44.04975772,62.73559207
Mroh2a,1.127630427,5.929313765,0.18401318
Mroh5,0,0.37158525,0
Mroh7,5.794338785,6.646438607,0
Mroh8,5.064124959,0.180829958,27.11002168
Mrpl1,363.1919602,266.684783,86.07080873
Mrpl10,938.1054941,668.5867531,262.7673747
Mrpl12,2917.047273,2608.915848,1029.431594
Mrpl13,3941.958892,4566.139379,2591.60235
Mrpl14,1722.893109,1494.057192,983.690314
Mrpl15,5172.140571,3104.200218,2212.094109
Mrpl16,1097.58746,948.4888799,372.4554998
Mrpl17,10279.78172,12230.77912,6404.212776
Mrpl18,2980.959749,3315.841788,2802.768017
Mrpl19,976.0120205,1052.999866,532.5813468
Mrpl2,1074.907764,413.3666298,298.0362621
Mrpl20,5384.488346,5002.378555,2763.077298
Mrpl21,2732.991283,2674.397271,1634.686576
Mrpl22,3780.13951,3852.22856,2309.166948
Mrpl23,6751.160019,6097.09682,3292.002989
Mrpl27,4746.562452,3798.026946,3135.330807
Mrpl28,7163.084049,5949.685145,3357.334788
Mrpl3,1222.18168,863.311356,402.2509055
Mrpl32,3118.997383,2425.167057,806.3238552
Mrpl33,8703.592946,7944.453723,3888.309739
Mrpl34,1927.163635,1384.699241,664.9076209
Mrpl35,1701.983496,1180.959218,587.8408826
Mrpl36,2904.082157,1038.919001,557.1184815
Mrpl37,788.839309,681.9740315,508.2739308
Mrpl38,551.5063867,258.2461913,139.6473498
Mrpl39,1554.671902,1351.056861,601.7933353
Mrpl4,604.3802547,775.0245975,487.1054873
Mrpl40,364.2625462,185.2542127,199.8598539
Mrpl41,3497.868398,1878.547311,1018.988601
Mrpl42,3219.701836,2569.192463,1585.047765
Mrpl43,0,33.46725672,18.11913476
Mrpl44,661.525,723.4696521,784.7473043
Mrpl45,2235.332058,2122.923257,1230.785514
Mrpl46,1706.510221,1232.534803,688.6254745
Mrpl47,795.6522737,256.401688,278.8125508
Mrpl48,2528.538569,2033.209729,2102.227638
Mrpl49,2745.155645,2678.601466,4253.277005
Mrpl50,670.6067285,703.0200555,225.2126426
Mrpl51,5818.468362,5685.400798,4451.323987
Mrpl52,1509.401861,988.26557,907.3369593
Mrpl53,1534.118351,1345.428059,763.6835357
Mrpl54,3347.14396,2860.409197,2213.256099
Mrpl55,1934.601537,1766.945719,742.5961058
Mrpl57,1009.573896,863.4151086,581.6527871
Mrpl58,3380.842412,1918.076072,1381.541461
Mrps10,234.2938817,196.3537343,33.63286134
Mrps11,1479.132684,1322.03712,1037.008014
Mrps12,1335.696448,1094.253988,1558.419951
Mrps14,3919.882297,3741.042666,1970.502982
Mrps15,1050.880293,790.5127674,930.1255536
Mrps16,4030.568955,2835.124982,2695.291209
Mrps17,1848.548498,1448.559521,1155.670606
Mrps18a,3740.30837,2495.738,1627.548419
Mrps18b,3808.039024,2826.820519,1965.686499
Mrps18c,2958.059025,2585.432321,2794.632254
Mrps2,209.4824465,157.0109534,51.13656419
Mrps21,3479.317571,2833.807729,2724.360976
Mrps21l,629.5388395,409.4602854,417.4829702
Mrps22,2144.443821,1463.643954,970.8211671
Mrps23,1074.924842,852.5514211,614.7858542
Mrps24,477.8940182,351.2088886,314.3552178
Mrps25,3695.243929,3128.834646,2353.187663
Mrps26,782.5696118,1105.990588,887.317693
Mrps27,1319.024191,1369.326621,672.8517297
Mrps28,2634.707615,2313.026595,1639.618068
Mrps30,1448.268851,1266.391557,831.9595321
Mrps31,614.7200669,434.7314797,152.1312757
Mrps33,7465.209265,6122.503779,2973.702551
Mrps34,1048.262433,568.495546,324.3506059
Mrps35,681.1419711,507.1372743,240.5500691
Mrps36,1398.171282,973.4656422,407.8194106
Mrps5,1309.344333,1139.343036,846.8718153
Mrps6,4357.868077,2950.218679,2804.065597
Mrps7,3694.663682,4930.987438,2366.411353
Mrps9,1186.783443,825.9895368,611.2712145
Mrrf,125.7290949,74.31447715,46.81619092
Mrs2,135.496589,169.7340327,14.68560621
Mrto4,1709.88585,976.0565254,511.0049623
Mrvi1,0,17.10833391,0
Ms4a15,1.020403778,0,0
Ms4a4a,4354.489665,1115.562917,525.504475
Ms4a4c,0,0.373631031,0.054012893
Ms4a5,27.08034759,0,0
Ms4a6a,406.5327084,191.8324964,0.159636231
Ms4a6bl,651.835731,180.7881105,47.36979439
Ms4a6c,428.5771322,144.8170484,3.866422679
Ms4a6e,922.1970748,251.7245781,73.89910369
Ms4a7,165.0608663,75.59055308,0
Msantd1,5.44376097,8.144676076,0.106288089
Msantd2,140.9692369,144.2727553,182.0829152
Msantd3,517.5588123,600.1155603,145.0434334
Msantd4,339.8142347,416.3001911,233.1831345
Msc,0,9.134989201,0
Msh2,901.1865669,1104.067194,641.1651706
Msh3,280.346311,175.4582276,103.8701014
Msh5,45.28827943,8.030026907,13.86985955
Msh6,336.518913,410.7901414,181.3771796
Msi1,97.94530844,159.7649488,42.35399035
Msi2,0,64.49956538,1.546751038
Msl1,519.0075363,367.7233323,295.1529871
Msl2,229.1244885,239.0563853,411.4689317
Msl3,2068.77277,1488.488997,991.1501232
Msl3l2,9.147004237,23.67508286,11.89568158
Msmo1,6967.632918,8475.491222,5815.250219
Msmp,2.842718747,510.7409742,0
Msn,2730.662297,2409.71325,2526.935298
Msr1,334.2237356,109.6977171,2.310104467
Msra,365.6568204,158.9460545,51.98487793
Msrb1,2034.808473,3194.257313,1905.746945
Msrb2,192.2729776,110.9125602,33.76225097
Msrb3,272.7154199,639.9775889,484.7814329
Mss51,186.8689271,106.5424567,116.230863
Mstn,2110.651736,1038.760496,388.0769595
Msto1,172.0455939,89.02792265,47.53444535
Msx1,46.30694645,142.8814998,5.412266343
Msx2,5.628489573,9.406402511,0.466012025
Mt-atp6,1339805.844,785304.8155,443625.4654
Mt-atp8,821848.5743,527168.4305,313775.0668
Mt-co1,334979.2525,236708.5431,150307.5523
Mt-co2,888150.1831,506184.7529,298075.6858
Mt-cox3,1118972.327,678779.2851,383278.2857
Mt-cyb,303743.7012,194555.2058,111570.8433
Mt-nd1,395525.966,257919.5545,149449.4669
Mt-nd2,140371.9832,70712.03749,35983.99338
Mt-nd3,47274.06708,27972.1496,18850.47261
Mt-nd4,152298.0122,93360.02275,50881.64131
Mt-nd4l,162259.3118,109739.4439,57446.48226
Mt-nd5,51790.19601,29261.04287,18726.54384
Mt-nd6,45254.495,27611.28443,15732.19257
Mt1,4518.515417,3796.498608,4552.207231
Mt1m,1773.590967,2545.824728,2576.737095
Mt2A,1132.164511,938.6826049,1266.385254
Mt3,2160.078231,282.5403475,232.4436629
Mta1,283.2248487,139.258748,148.457335
Mta2,298.2172889,206.1419232,172.4133106
Mta3,285.7684402,209.9524597,25.75388748
Mtap,593.1197445,539.3147923,285.0574211
Mtbp,161.3452618,248.7703151,117.1899533
Mtch1,1457.284518,1839.035843,1625.803267
Mtch2,11881.29608,8998.846718,6239.518939
Mtcl1,90.16324449,15.4857546,43.54351007
Mtcp1,9.595490301,16.9411331,50.2320597
Mtdh,505.5649984,466.3171628,441.4115491
Mterf1,677.1429045,507.0822924,285.9910394
Mterf2,1.386791225,23.11247939,1.656777636
Mterf3,742.4484987,605.049647,510.1441322
Mterf4,508.660176,605.8715235,648.7547289
Mtf1,69.14616146,57.60748707,53.87070791
Mtf2,1281.59464,1578.473885,1072.89985
Mtfmt,160.2541721,360.682352,43.51595772
Mtfp1,146.0590649,199.3959882,324.0229245
Mtfr1,44.26880993,22.07686629,30.28586522
Mtfr1l,1948.569399,3593.490351,1311.263905
Mtg1,379.6100727,454.5451963,491.8499809
Mtg2,637.1276338,323.8638737,135.8781259
Mthfd1,349.8013849,341.341514,164.7978426
Mthfd1l,136.4082846,66.95024684,108.2244237
Mthfd2,4971.359262,5257.87729,4590.240479
Mthfd2l,145.2710713,87.62011965,1.500221311
Mthfr,9.170633905,0.332820748,10.16917226
Mthfs,240.4199743,98.98945384,62.3146774
Mthfsd,25.71526879,53.86145256,3.338396154
Mtif2,445.7221478,547.3032625,378.84284
Mtif3,566.2296099,154.9302377,232.8250999
Mtm1,206.8761688,326.3465901,204.8438621
Mtmr1,344.267939,248.8007597,201.1780673
